barbarian-oooh-huh,51分钟前,1.0版：对外武力殖民，本国消费停滞、就把多余的商品倾销到殖民地，又用殖民地的廉价原材料为本国资产阶级开源节流、攫取更多财富。1.5版：本国和殖民地连成社会整体，又发生上述的周期性危机。反复加大剂量，反复开拓更多殖民地。直到全世界都纳入了资本主义的版图、殖无可殖，开始抢夺其他资本家 ​,女,广东,25
烂鱼J7,02月15日 22:56,📑新年进步 万事周全1.用结果来完成计划 2.提高行动力3.保持专注 丰富精神世界 4.做个长期主义者布局2024每三个月一次flag.春 （Fed. Mar. Apr.）健康及健身第一位！▫️体脂率降低  塑形 ▫️气血调理▫️多长头发▫️解决额头上快20年的疤▫️还有两次超光子事业 躺平固然快乐 但不贪 ​,男,河南,25
辛思亮,02月15日 14:38,凡是强烈要求关闭电商的，指责质量差的，都是二道贩子，中间商赚不到差价能不骂娘吗？凡是鼓吹正能量的，劝买房子生二胎的，都是画大饼的；房子、车子，不如票子；股票基金全是圈钱忽悠的，个体实业就是挣扎在温饱线上的小业主；鼓动内卷的都是喜欢内耗的政客，害怕躺平的是官僚资本主义，担心大家不卖 ​,女,辽宁,22
百原子,02月14日 19:04,好羡慕小森林里市子的生活状态 就是我向往的极简主义的躺平生活 不过 电影终究是电影 或许我根本没办法忍受极致的漫长的冬天孤独和一个人春种秋收的生活 但是还是被那种宁静治愈 如果能逃离一切人际交往 把自己藏起来 就好了 ​,男,广东,19
柳叶安安,02月14日 16:21,我不是一个女权主义者，我不觉得《热辣》一部女权主义的电影，就像我也不觉得《飞驰》一个女性角色也没有就是部男权片了。生活中三四十岁一身痴肥躺平打游戏啃老的，男性比女性多（不信可以去网吧看看）。只不过贾玲是个女导演，她把这个角色换成了女性。我觉得男性同样可以从《热辣》影片里面吸取力 ​,男,上海,21
可爱老慢的绿杨,02月13日 09:40,看贾玲新片简介 已经热血沸腾，在这个“躺平”主义节点，还是需要励志的清流。本身贾导兼主演自减百斤的事实，足以说明点什么，支持贾导，影院见 ​,男,上海,19
-幸甚至哉-,02月12日 23:31,看完飞驰人生2，一个感觉就是这风格很韩寒。记住了两句台词：“那不是躺平是跪着”“不是结束了只是我接受了”。核心三个字：往前开。保持住心气，往前走，能证明自己的只有自己，能力才是硬道理。“世界上只有一种真正的英雄主义！那就是认清生活真相依旧热爱生活。”最后，想起一句诗：欲买桂花 ​,女,福建,24
流浪BKK_,02月12日 20:13,看热辣滚烫，越到后面越有种主角，包括贾玲被活生生剖开来的感觉。我最羡慕的就是勇敢这种特质，对我这种躺平主义的人来说都很… 看完出来听到我弟说不能理解女主的动机感觉这个电影的完成度又加了几分（。自我和自由都好难啊 ​,女,四川,26
仙道眳,02月12日 11:29,不婚不生不买房 人一辈子在金钱上的烦恼直接少三分之二 面对工作躺平主义适当结合发疯文学 张弛有度只为自己考虑不为老板卖命 不好高骛远 有手脚就能找份临时而短暂的工作 实在干得不爽就跑路又不是憋屈的中年人要时时刻刻为养家糊口还房贷而操心 闲暇时提升自己多学一些知识开拓一些兴趣爱好 体验生活 ​,女,辽宁,20
有容无,02月12日 10:48,不婚不生不买房 人一辈子在金钱上的烦恼直接少三分之二 面对工作躺平主义适当结合发疯文学 张弛有度只为自己考虑不为老板卖命 不好高骛远 有手脚就能找份临时而短暂的工作 实在干得不爽就跑路又不是憋屈的中年人要时时刻刻为养家糊口还房贷而操心 闲暇时提升自己多学一些知识开拓一些兴趣爱好 体验生活 ​,男,河南,25
浪大浪打浪哒浪,02月12日 01:45,关于我理想主义的幻灭与神化，归来仍然是少年，，，么。。。还是躺平摆烂泯泯于众人 ​,女,上海,23
猪肉肠粉要加粿,02月11日 23:52,热辣滚烫好看，充满赤诚与克制的表达。越来越不相信努力，只想躺平的当下，还有人愿意以身入局诠释改变与努力，近乎是普罗米修斯取火，古典的英雄主义。表达克制，是因为结局贾玲还是输给更专业的对手，故事励志但是不失真，没有神话鼓吹改变与努力的力量。喜欢里面关于训练的长镜头，时间如镜，贾玲 ​,男,广东,24
小米爱大白1314,02月11日 16:56,我的评分：感谢组织看春节期间看到的最棒的一部电影，现实主义题材，女主的遭遇可谓悲惨，一次次把她打到谷底，好在她勇于走出躺平的摆烂人生，彻底改变了自己，非常的励志和正能量。而贾玲带给我们的 ​,男,,24
肉蓉S,02月11日 16:52,我的评分：《第二十条》真挺好看的～从小作为“依赖者”、“被供养者”活着，我挺躺平的，觉得社会议题跟我没关系……直到作为女孩，不可避免地接触女性主义，亦或是电影讨论的法律议题，才明了：如果不去思考、不去质疑、不去发 ​,男,浙江,18
收集云彩的造梦者,02月10日 15:46,毕业到现在的两年完美贯彻了躺平主义 几乎不工作 没钱在家躺有钱出去玩 要珍惜剩下的三个月自由 ​,男,天津,18
地球主义JoyrootsPlanet,02月10日 14:15,怎样用最好状态迎接新年？守岁到深夜起不来天寒地冻不想洗头假期躺平想睡懒觉龙年的幸福感从大年初一多睡半小时开始-地球主义桃桃免洗蓬松喷雾免洗去油，轻松省事省时间一喷蓬松，随时随地凹造型温泉水感，保湿柔顺不干 ​,女,云南,25
紫樱草L,02月10日 05:49,勇敢的人先享受世界我俩爱好太一致，喜欢浪迹江湖，就爱从别人活腻的地方到别人活腻的地方马杀鸡、泡脚、躺平观山海世界留给先享乐主义只要我们不肯吃苦那是一点苦不用吃  ​,男,湖南,25
岁寒知_松柏,02月09日 21:10,前两天在镇政府民政所的堂弟过来聊天，他一个基层的人，担忧的事和各个投资群的人竟然完全一样，包括形式主义、躺平、火箭军、统计做假之类的。我感觉认识的每个体制内基层的人，及一些读了点书有些见识的生意人，现在的想法及茶余饭后的话题都是一致的。我说，如果大部分人都预期和担忧的事，一般而 ​,女,广东,26
李雪含的生活笔记,02月09日 13:48,【摆在你面前的只有两种选择，要么躺平，要么长期主义，功成不必在我。】从家族的角度来讲，就是积累资源给到下一代，甚至更后的人，等到家族出人才。积累是为了不公，不公是为了抵御风险。 》: ​,女,广东,23
qycc74,02月09日 13:11,讨厌过年过节，越来越，，形式主义多种多样，就是累，劳民伤财！不知道都是谁这么欢乐爱过年过节，我只想躺平睡觉 ​,男,天津,26
一个浪漫射手,02月09日 13:07,射手座很浪漫，很理想主义，又颓，又独立，又丧，又自由。灵魂躺平肉体搬砖，具备很强的共情能力，犹豫且果断，理性且感性。 ​​​,男,江西,23
映水藏星,02月08日 22:00,🍑🤲谁能想到这只蜜桃小猪接下来会发表一番大隐隐于市的极简主义言论？各守麋鹿志，耻随龙虎争。小哥哥不是躺平，是打扫干净屋子再休息，是向着退休生活努力的低欲望行者，是在上海有房年薪二十万以上的家里蹲青年，是一个与全世界对抗的棱角分明的佛系猪包，也是一个默默无言照顾姐姐的做家务小 ​,男,新疆,19
全北北,02月07日 10:53,人想存活的本能无疑比你自己想象的要更强韧 无论何种病症 时间久了定会习惯 甚至开始期待光临 诸如“原来你还在啊”之类的感叹 也时常伴随厌恶暴躁等反面情绪 与其对抗倒不如躺平 大举和平主义使者权杖 与之共生达至平衡 ​,男,新疆,21
大吴虾,02月07日 09:57,诶嘿躺平主义万籁俱寂！ ​,男,福建,22
蛊思通,02月07日 07:50,今天看到一句话“人生不需要有意义，有意义的是对生活的体验”。初看时觉得这又是躺平文化的一波输出，又在倡导及时行乐的当下主义，是无良营销号安抚老百姓不甘内心的一剂镇静剂。但细想下似乎是我着相了，谁也未曾定义对生活的体验，只局限于侥幸的享乐和片刻的欲望实现，苦难与折磨，奋斗与拼搏， ​,女,山西,23
Enlightenmeplease,02月06日 22:47,我太想躺平在加州了，可惜估计还要被美东套牢几年，sigh每次跟人聊天儿遇到的都是觉得美东重人文重教育加州只有新贵味没有文化底蕴的…奋斗b？elites…？让我这个躺平享乐主义者根本不好意思说我就喜欢去肤浅的西边在沙滩上玩泥巴既不需要养小孩重教育，美东的建筑风格和冬天又让人觉得压抑，我应 ​,男,美国,20
蔡雅奇刑法,02月06日 14:45,辞职九年后再看还在公检法的他们。说的挺可观，其实体制内几乎都如此，并非公检法才这样。在网络上集体消失、“护短”的领导越来越少、形式主义愈发严重、躺平的越来越多。 ​,女,广东,18
酸黄瓜遛狗-画渣版,02月06日 12:52,焦虑到四肢发麻，都快出现躯体化症状了但还是支楞不起来，缺乏长期主义精神，行动力丧失人真的不能长期躺平，还是行动起来会让人充满希望和积极感，只能从一些小事着手看能不能拯救一下发烂发臭的自己 ​,男,海南,19
-MirroredHeart,02月06日 12:46,我是消费主义逆行者  除夕上班 年夜饭不吃 大年初一宅家躺平  直接极简掉过年 我已经赢了全中国99.9%的人 ​,男,上海,23
中青文阅读,02月06日 10:08,物质愈加丰厚，精神反而空虚；信息过于繁杂，心灵却不轻松。在每一个有闲思考、有空躺平的日子里，《成为极简主义者》。适时调整，然后从容前行... ​,女,北京,21
Antheagwen,02月05日 20:56,清穿日常 一部打着女性主义结果莫名其妙抹黑女主情敌让女主躺平的文 ​,男,江苏,21
心在宇宙遛弯er,02月05日 20:49,麻木的忙碌和形式主义的应和可能比躺平的危害更大，躺平带来的结果最多就是零，而麻木和形式主义带来的可能是负数，它消解了种种活力和朝气，最终也使得那些宏大的宣扬毫无意义，甚至让人避而远之。 ​​​,男,浙江,21
U设计周,02月05日 11:40,👀让小U看看还有没有UU坚守在岗位上“我最大的能耐就是躺着不动。”-卡夫卡“Dolce far Niente”意大利语“无所事事的甜蜜，或甜蜜的慵懒”，即闲适之乐。19世纪下半叶著名艺术家创作的许多18世纪绘画作品的标题。本质上，就是无所事事，享受生活。是上世纪末期上层社会的一种慵懒生活状态。 ​,女,浙江,19
资深业内混混,02月05日 08:22,作为形式主义泛滥第一大区的一名默默无闻的普通职工，我们唯一能做的就是躺平 ​,女,北京,21
suda鱼子酱,02月04日 10:45,躺平主义 ​,男,湖北,20
脆的persimmon,02月02日 17:06,亲爱的可爱的各位家人们，真的建议各位多看英剧！本人看crazy rich asians的时候满脑子都是md我赚一辈子钱也玩不起他们这些啊 美剧也经常有精英主义桥段创到躺平的我。但是最近看杀死伊芙里面真的每个人各有各的不正常…让我觉得世界是个草台班子 我已经很幸运很正常了… ​,男,美国,25
Yu叶叶蔡,02月02日 16:16,按照我的理解，“躺平”就有休养生息的意思，也就是一种休息方式 有句话说得好，“不会休息的人就不会工作”！还有句话也很经典:“不为难别人就是最大的善良”，自己躺平了也就不可能去为难别人了 在形式主义官僚主义泛起的时代，面对形式主义的无用功采取躺平的姿势，就是不参与为难别人，就是对形  ​,男,江西,21
罗辑老师,02月02日 09:28,现在盛行的躺平其实根本不是什么保守主义，而是年轻人用最激进的态度来拒斥几乎一切现代经济活动，低消费，低竞争，完全不参与各类金融活动，为的就是对抗各路牛鬼蛇神制造出来的“骗局”，用最激进的态度保卫自己已有的生产资料。理解了躺平背后的激进，才能理解那些声嘶力竭怒斥躺平的人是什么面目。 ​,女,江西,20
水晶与强尼一无所有,02月02日 09:19,虽然是儿童剧，但是我觉得如果把这些儿童演员全换成大人，也是一部挺好的剧。短短一小时十分钟里讲了很多主题，如躺平、电子垃圾的滥用和AI的生命资格。“爱可以发电”的设定来传递一种理想主义也是挺不错的。AI的两个领袖，IBAD99略显阴鸷，贝塔狗仍然寻求希望，性格鲜明，演技 ​,男,上海,20
十号线后续,02月01日 19:41,放假极简主义者只有一包死沉死沉的行李今年第一句新年快乐是唐主任说的回家后直接躺平 ​,男,河北,21
玫瑰不吃姜-菱纱版,02月01日 12:37,也别动不动就什么反思券，我们真的也差不多。快速的工业化和城市化，生活水平显著提高的同时，功利主义，物质主义冲击着个体内在精神世界，内心和外部的矛盾是加剧的，人文主义的缺失，让很多人处理不了这种内外矛盾，什么内耗焦虑躺平抑郁就是表现。 ​,男,重庆,23
江星尘淡定看世界,02月01日 12:29,也别动不动就什么反思券，我们真的也差不多。快速的工业化和城市化，生活水平显著提高的同时，功利主义，物质主义冲击着个体内在精神世界，内心和外部的矛盾是加剧的，人文主义的缺失，让很多人处理不了这种内外矛盾，什么内耗焦虑躺平抑郁就是表现。 ​,女,四川,26
芝芄糖,01月31日 22:28,我毁了我自己出于病态的完美主义好高骛远眼高手低我连面对60分80分平庸的自己这点的勇气都没有心安理得的躺平得了0分于是进入负循环他人：你是有能力的啊😦为什么不做呢？我：不不不你高看我了（惶恐）因为怕丢脸丢哪门子的脸，努力才不丢脸不能正视他人努力的我才应该羞愧 ​,男,广西,18
-田中小百合-,01月31日 04:13,救命啊联合国为什么也会加班到半夜11点啊…我只想躺平说好的公共部门官僚主义不作为呢 ​,女,肯尼亚,18
疾风中青勁草,01月31日 00:59,我一直以来都説，香港不用建那麽多公屋的，在香港这彈丸之地已经🈶八十多万套公營房屋，豈有不夠之理？公屋建太多，福利太多，直接会讓香港成为福利主义社会，基层躺平，中层死心，资本家没有可用之人，对社会和經濟發展並不是好现象！在利用公帑建公屋也好，臨时公屋也罷，先把公屋的富户，濫用 ​,女,中国香港,24
爱吃豆腐的yuuu,01月30日 22:57,在仅限的工作日子里挽回自己亏损的工资 不让资本主义家多榨干我一分钱✍🏻孕晚期喏 真的坐不住了 此刻我想改姓葛 我想躺平… ​,男,,26
小盘古,01月30日 21:43,1⃣今‮生年‬意好做吗？你对未来信心是更足‮是还‬疲软？​‎ ͏ 2⃣明年准备和老板‮加提‬薪吗？跳槽涨薪‮固的‬有模式‮得还‬以持续吗？3⃣今年的投资‮意满‬吗？亏得麻木‮，了‬用躺平‮行践‬长期主义了吧？4⃣今年‮钱花‬是不是更‮慎谨‬了？不‮花敢‬钱的真实理由‮什是‬么？ ​,女,云南,23
六尺七寸的小朋友,01月30日 11:21,大学才是赛跑，才是应该积极进取的一个阶段，而不是躺平主义者。离校后一个突然悔悟！ ​,男,河南,18
布尔费墨,01月30日 09:24,有人说“资本主义”国家，有“民主自由”。事实上日本这种国家，严格限制民间资本创业，议员高官首相世袭，人民能做的事情非常少。一点也不资本主义，不民主，不自由。日本人为什么躺平绝望？因为能发财致富的通道全都被堵死了。就这样的监狱国家，被公知吹嘘成“自由”。很多这些日本政府限制 ​,女,上海,26
zz日常发疯,01月29日 15:02,真搞笑，一些从小的卷王精致利己主义者，卷到顶了卷不动了，发现了天赋家庭背景智商能力的限制，于是开始宣称躺平享受生活巴拉巴拉的，什么放弃效率规划 ​,女,河南,25
伯阳先生-段本司,01月29日 08:19,在我评论区里面宣扬女权主义、仇视男性仇视儿童仇视家庭、宣扬自由主义的女拳师以及嚷嚷着结婚坚决不给彩礼、男女平等所以养孩子必须AA、社会不公平不如早点躺平的男屌丝在我看来都是没出息的社会垃圾都会被我一键拉黑汉奸殖人更不用说了，那是死罪还有哪些物种需要拉黑的，你们也帮我想想 ​,女,上海,19
孤雁与沙鸥,01月29日 06:49,今年是Thomas Mann的那本杰作”The Magic Mountain” 发布的一百周年。故事发生在瑞士达沃斯的某个疗养院（记录主人公在阿尔卑斯山区疗养院里的七年躺平生活），作者用微型方式重塑了一战即将打响前的世界。疗养院的病人中有代表自由人本主义的；有代表右翼保守主义的；也有受十九世纪末怀疑主义 ​,男,四川,21
MercuryChocolate,01月29日 01:04,才发现自己已经在完美主义的陷阱里躺平了 ​,男,辽宁,19
可用透鏡,01月28日 23:22,虽然犬科也可爱但小凡好适合兔塑啊 安静地接受了一切也没什么反抗意识（竖中指不算）官网上说凡实用主义又坚忍 觉得没意义就放弃躺平省略掉不必要的步骤 跟兔子一样能忍不到最后不叫出声 就好萌 ​,男,浙江,21
小滕滕快跑,01月27日 19:58,非常完美且丰富多彩的一天～盖章了很健康只是单纯的吃得多，发现了新的很好逛的商场并且抓了很多的娃娃，电影很有意思且共鸣了一把理想主义，偶遇了小伙伴并且带我们发现了一家很好吃的贵州火锅下一站，回家躺平！！ ​,男,上海,26
仁爱青少年之家黄怀宁,01月27日 11:03,躺平时代：不可不知的自我成长十大定律:一个人的成长是不容易的，一路上会受到许多伤害，尤其原生家庭有意无意的摧残，制造了一大批有心理问题和人格不全的人，加上社会的原因，出现了躺平一族，单单修复这些问题就可能耗掉一生。要想自我疗愈，必须遵循 自我成长十大定律。一、一切 ​,女,安徽,18
我的未来97621,01月26日 16:49,我发表了头条文章:《《整治形式主义丨治理躺平需铲除根源土壤》》  ​,男,福建,19
我的未来97621,01月26日 16:47,我发表了头条文章:《《整治形式主义丨治理躺平需铲除根源土壤》 ​​​》  ​,男,福建,19
积雪的小窗户,01月26日 02:50,我说有些人别太有病，加班到凌晨三点才让人回家，第二天九点还要去开会，我都不明白有些人的完美主义为什么要残害我们，所以认真做事的人就活该被压榨是吗？怪不得体制内这么多人摆烂躺平呢，因为摆烂的人可以永远不做，以后我就是那个我曾经讨厌的摆烂的人 ​,男,,22
Wininspring,01月25日 15:19,河南南阳火灾灰烬未冷，江西新余又大火燎原……一桩又一桩特大事故接踵而至，折射出了目前管理水平的低下和管理当局的混乱，当所有的绅僚都开始躺平式工作，当所有的当权派都形式主义，说空话，讲屁话，谈白话，这个社会还有救吗？ ​,女,四川,18
福报KOC,01月25日 12:55,上对下，或者下对上的过度问责和权责不对等带来的就是形式主义和躺平，形式主义是为了免责，我什么都做了，尽职免责了吧？而躺平是不求有功但求无过。放手去干，那是多做多错，因为不可能万无一失。现在风气哪哪都是，追求完美不能丢分，比如孩子上学，100分才正常，99分，是哪一题做错了？为什么会 ​,女,浙江,25
我的未来97621,01月25日 11:41,发布了头条文章：《整治形式主义丨治理躺平需铲除根源土壤》   ​,男,福建,23
原来是酸菜呀,01月24日 20:37,有点癫的受，连被包养都是他主动求来的，为的就是早日躺平，摆脱资本主义的压榨，当然，实际上他只是换了种被“压榨”的方式。金主养他是为了怀念自己曾经的爱而不得，受长得和那个人有几分相似，受在被当做疯子赶出去之前恰巧撞见了攻，被留了下来。受也很意外自己竟然成功了，决定大展身手让攻觉 ​,女,山东,19
不冰镇小豆凉糕,01月24日 17:23,「这不就是这个时代的主旋律？你想要努力，你想要抗争，但动力不足，最后你卡在那个夹缝里。」「现在有年轻人在试图反抗优绩主义吗？躺平就可以吗？」陈铭还是陈铭，用新国辩的票去传达对于某种价值观的认可，从某种程度上决赛近几年没那么精彩确实是因为大家在意胜利胜过这项竞技本身的意义，很震撼 ​,男,上海,22
荒诞马戏团团长,01月24日 15:08,中午，高中同桌来找我吃饭。十几年没见了，大家都是小时候样子，脱发发胖版。我们先是感慨外企实惠，他在美国大厂，压力小，工作轻，福利好，薪资高，每个人都在努力假装好好工作，标准的资本主义大锅饭。除了担心被裁，其他都很舒服。再是感慨40岁后，同学们纷纷躺平。他太太前几年就辞职在家全职 ​,男,北京,19
酒啊酒小酒,01月23日 07:44,熬过今天的各类考核，忍过形式主义的说教，就差不多可以躺平了吧  ​,男,广东,24
宅着参透人生,01月23日 07:42,虽说每天以节能主义为生活准则，但是谁又不喜欢那些充满生命能量的人呢！有生命力的人躺平叫松弛。没有生命力的人躺平是死鱼啊。 ​,男,浙江,26
清汤锅天下第一,01月22日 21:13,下次领导再嫌弃我工作态度不积极当一天和尚撞一天钟不思进取享乐主义躺平态度请假频繁，我就把我薇的工作室账号给他看，让他知道知道我有多难得。 ​,男,北京,25
我是林小仙,01月22日 09:46,可怕的大数据，今天推送给我的都是“为什么完美主义者容易抑郁？”“你用躺平对抗你的抑郁”。。。。。。 ​,男,福建,20
三倍玉黛林,01月22日 09:04,人的局限之处是只能理解自己就像新闻热点 一段时间批评躺平 一段时间又批判优绩主义大家没有想法 只是紧跟着热点 助力媒体人刷kpi 手指按转发的时候，有没有想过“为什么呢”少被舆论左右 想成为什么样的人 就用什么标准要求自己允许别人做别人 允许自己做自己 ​,男,北京,25
薄荷奶绿_mint,01月21日 17:46,发现自己是个很容易感到腻的人。追星久了会腻，进入冷淡期。躺平久了偶尔也会想卷一下，卷久了当然也是扛不住的。某段时间疯狂听思辨性的、女性主义的播客，听到自己都厌烦了，觉得自己好像在接受教育，必须得停下来看点无脑乐子平衡一下。过段时间再听，又充满斗志。好像无法一直坚持做某件 ​,男,浙江,18
牛a与牛c,01月21日 12:00,德鲁克说嬉皮士反应的是一种年轻人存在主义式的困境，今天所谓的躺平也差不多吧。 ​,女,上海,20
Fafa酱是小太阳喔,01月19日 23:05,感觉自己是嘴上说着想躺，但心里却想极度往上卷，想出头的人，在某些事情的刺激点才能意识到自己最真实的性格。可能优绩主义才是我自己的舒适圈，不想躺平，想通过努力得到一切想要的 ​,男,北京,20
好运逍遥子,01月19日 18:13,粉丝投稿 很有意思的故事 请大家一起看看：一个男人，有女朋友，快结婚了，却还没房没车（除非家里中途有生重病这种变故）基本上也就知道他父母是啥样的人了父母绝对的利己主义，只顾自己舒服，完全没想过自己生是的男孩，不努力只躺平。没办法为儿子规划未来，自己只觉得“儿孙自有儿孙福”， ​,男,江苏,19
--陈老大,01月19日 11:04,三年不喝湘江水，十年不食湘江鱼，如今我们欠先辈英烈一个交代！现在，有多少党员干部在搞私有化？在资本主义道路上狂奔？在打着改革的旗号损害群众，在打着开放的旗号出卖国家？有多少党员干部在躺平不做事，或者在欺负贫苦百姓？他们对得起两千多万死去的先烈吗？『三年不饮湘江水，十年不食湘江鱼 ​,女,广东,25
进击的餐券,01月18日 23:33,对这对资本主义南铜失望了，奖拿全了所以不用再费力卖了，行吧，养老躺平吧（慢慢把存稿发光，还不卖我也躺了） ​,女,辽宁,23
北岛哥哥,01月18日 16:57,一个男人，有女朋友，快结婚了，却还没房没车（除非家里中途有生重病这种变故）基本上也就知道他父母是啥样的人了父母绝对的利己主义，只顾自己舒服，完全没想过自己生是的男孩，不努力只躺平。没办法为儿子规划未来，自己只觉得“儿孙自有儿孙福”，“养到大就够了未来的路自己闯”而父母的兄 ​,女,山西,18
森林狼咨询-数字化成就百万梦,01月18日 12:20,公❤️务❤️员也要签订劳动合同，砸碎目前仅剩的铁饭碗，让只会搞形式主义的人和“平庸的躺平者”，退出体制，取消劳保双轨制，才能真正改变营商环境！【2024，打破铁饭碗】2024年开始，一些背靠地方财政的“铁饭碗”正在被打破。1月7日，《北京日报》开篇以一句“教师不再是铁饭碗”，打着 ​,女,辽宁,19
锋星0,01月18日 08:50,在台海局势生变，亟须采取相应措施，推进祖国统一大业的背景下，胡锡进突然抛出“边界论”，目的无非是为了制造幻想，涣散中国斗志，似乎我们不必对美国的霸权主义政策采取针锋相对的斗争，美国到了“边界”就会自动停下来，我们吃瓜、躺平就行了。胡锡进的这种论调，究竟是要麻痹谁呢？胡锡进是在帮谁 ​,女,辽宁,23
彭三省pro,01月17日 21:09,看完了罗平汉老师的《“大锅饭”：农村公共食堂始末》，这本书把大锅饭从头到尾讲述了一遍，我的感受：完全的平均主义是反人类的，不同的劳动得到相同的东西，只能导致躺平，所以才会有包产到户之后的改革开放。这才是符合人性的。 ​,女,,24
啊难866,01月17日 19:14,一个男人，有女朋友，快结婚了，却还没房没车（除非家里中途有生重病这种变故）基本上也就知道他父母是啥样的人了父母绝对的利己主义，只顾自己舒服，完全没想过自己生是的男孩，不努力只躺平。没办法为儿子规划未来，自己只觉得“儿孙自有儿孙福”，“养到大就够了未来的路自己闯”而父母的兄 ​,男,,22
鄧草木生,01月17日 16:47,转。一个男人，有女朋友，快结婚了，却还没房没车（除非家里中途有生重病这种变故）基本上也就知道他父母是啥样的人了父母绝对的利己主义，只顾自己舒服，完全没想过自己生是的男孩，不努力只躺平。没办法为儿子规划未来，自己只觉得“儿孙自有儿孙福”，“养到大就够了未来的路自己闯”而父母 ​,女,,19
林白雪ss,01月17日 13:16,一个男人，有女朋友，快结婚了，却还没房没车（除非家里中途有生重病这种变故）基本上也就知道他父母是啥样的人了父母绝对的利己主义，只顾自己舒服，完全没想过自己生是的男孩，不努力只躺平。没办法为儿子规划未来，自己只觉得“儿孙自有儿孙福”，“养到大就够了未来的路自己闯”而父母的兄 ​,男,浙江,20
Dylan帮主,01月17日 01:34,先让老师专心教育，而不是教育外都工作吧。成天搞形式主义，害了老师，也害了孩子。 ​,女,广东,21
奶油都化了,01月17日 00:10,真服了 天天就搞形式主义 是一点也不考察下面实情 天天搞那些有的没的 专家只怕是被一些别有用心的二鬼子渗透了 还是那句话跪着的老师教不出站着的学生 ​,男,河南,19
阳星2019,01月17日 00:07,"资本主义的特点就是保持大量的失业人口,从而可以任意剥削在岗员工。 ​",女,广东,24
是柚子不是梨呀,01月16日 22:49,一天到晚忙得要死还有各种形式主义表面工作咋躺平我请问？？？ ​,男,河南,24
清新de柠檬草,01月16日 22:46,现在的年轻人很多都是不婚主义者，不想结婚不想生孩子，以后的人口出生率肯定是一年比一年低了，没那么多学生自然就不需要那么多老师了，上面应该就是这么个意思。就跟现在的银行员工一样，房地产火的时候，银行多牛B呀，现在呢，我们这儿的好多支行都合并了，大批 ​,男,山东,22
重生丶爱依旧未变,01月16日 22:44,教师躺不躺平不知道，校领导以及年级主任布置起来形式主义的任务可是从来不手软，实事没有全是虚的，这些畜牲才应该退出！应该说滚！ ​,女,北京,20
作死先锋侠,01月16日 22:26,到底是躺平还是内卷，尤其是基层的老师甚至其他职业，到底谁躺平是真的没点逼数吗？ ​​​各种形式主义的考核，各种无意义加班，真的好笑，使劲作。 ​,女,广东,18
靠谱同学旧框框,01月16日 21:58,越管越拉不如管管形式主义。不是老师都心累。 ​,男,河南,19
令人痛苦的事情真的太多了,01月16日 21:44,真正要整治的是不停让老师们做的教学之外的那些工作！！！形式主义的报告，一个又一个检查，各种乱七八糟的。普通老师网络上爆出来那么多压力大的，根本不能回归教育本身。退出的能是谁，真的是那些混饭吃的领导，关系户吗？别只欺负新老师吧到时候。 ​,男,浙江,22
抹日和茶,01月16日 21:27,我们是形式主义的接班人 ​,男,重庆,21
会魔法的朝夕,01月16日 21:14,讨厌所有的一切的形式主义 ​,男,山东,22
我觉de你说得对,01月16日 21:13,领导找你干非教学的活你干吗？教育被形式主义糟蹋什么样了，好嘛有了领导一言堂的考核机制，又来个退出机制，最后退出的当然还是没有背景的普通人，毕竟投票是进小黑屋统计的 ​,男,浙江,26
